"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"20/04/2020","109.68","110.48","111.27","109.66","67.80K","-0.71%"
"17/04/2020","110.46","108.73","110.61","108.18","51.25K","1.57%"
"16/04/2020","108.75","108.33","108.76","107.27","37.40K","0.39%"
"15/04/2020","108.33","107.15","108.90","106.78","48.85K","1.10%"
"14/04/2020","107.15","107.16","107.45","105.66","50.34K","-0.01%"
"13/04/2020","107.16","106.20","108.02","103.10","35.85K","0.92%"
"10/04/2020","106.18","105.08","107.33","101.58","49.91K","1.05%"
"09/04/2020","105.08","107.14","107.20","103.65","48.03K","1.11%"
"08/04/2020","103.93","103.16","106.60","101.59","41.28K","0.48%"
"07/04/2020","103.43","103.43","104.21","102.02","56.48K","0.16%"
"06/04/2020","103.26","97.86","103.28","97.86","61.22K","5.54%"
"03/04/2020","97.84","95.62","98.17","94.81","44.07K","2.33%"
"01/04/2020","95.61","92.64","95.91","89.70","32.71K","3.21%"
"31/03/2020","92.64","93.06","94.98","91.58","49.58K","-0.69%"
"30/03/2020","93.28","97.30","97.30","92.65","39.71K","-4.18%"
"27/03/2020","97.35","97.85","98.32","96.39","40.60K","-0.47%"
"26/03/2020","97.81","100.07","100.30","97.66","40.97K","-2.28%"
"25/03/2020","100.09","97.01","100.44","96.99","42.91K","3.24%"
"24/03/2020","96.95","96.45","97.37","95.90","51.42K","0.51%"
"23/03/2020","96.46","101.52","101.52","96.08","64.72K","-5.24%"
"20/03/2020","101.79","101.03","104.69","100.31","50.03K","0.79%"
"19/03/2020","100.99","101.84","101.96","99.83","87.55K","-0.83%"
"18/03/2020","101.84","100.75","102.55","100.64","66.00K","1.11%"
"17/03/2020","100.72","99.64","101.05","96.79","47.42K","1.10%"
"16/03/2020","99.62","101.40","101.85","98.90","40.69K","-1.74%"
"13/03/2020","101.38","101.99","102.24","97.07","84.57K","-0.53%"
"12/03/2020","101.92","105.54","105.54","100.54","74.71K","-3.41%"
"11/03/2020","105.52","106.20","107.97","102.50","71.62K","-0.64%"
"10/03/2020","106.20","104.87","108.25","103.35","62.29K","-0.13%"
"09/03/2020","106.34","113.64","113.64","105.75","54.70K","-6.44%"
"06/03/2020","113.66","115.03","115.03","112.88","50.49K","-1.19%"
"05/03/2020","115.03","114.03","116.67","114.03","110.89K","0.89%"
"04/03/2020","114.02","112.60","114.02","111.81","87.83K","1.28%"
"03/03/2020","112.58","110.86","113.40","110.78","78.36K","1.73%"
"02/03/2020","110.67","109.58","110.77","108.15","78.12K","0.99%"
"28/02/2020","109.58","108.90","109.69","104.87","65.54K","0.29%"
"27/02/2020","109.26","106.61","109.38","105.69","41.78K","2.49%"
"26/02/2020","106.61","106.66","107.34","105.08","52.90K","-0.05%"
"25/02/2020","106.66","104.08","106.68","102.48","42.52K","2.38%"
"24/02/2020","104.18","108.09","108.09","103.80","64.95K","-3.62%"
"21/02/2020","108.09","109.57","109.92","107.15","33.05K","-1.35%"
"20/02/2020","109.57","109.30","110.92","108.85","35.85K","0.25%"
"19/02/2020","109.30","110.07","110.19","108.70","30.39K","-0.70%"
"18/02/2020","110.07","109.57","111.01","109.31","28.50K","0.46%"
"17/02/2020","109.57","109.74","110.21","108.91","28.78K","-0.15%"
"14/02/2020","109.74","108.19","110.42","108.19","30.65K","1.43%"
"13/02/2020","108.19","108.51","108.71","107.35","36.51K","-0.29%"
"12/02/2020","108.51","104.78","108.64","104.78","41.42K","3.56%"
"11/02/2020","104.78","103.97","104.82","103.62","26.33K","0.78%"
"10/02/2020","103.97","104.92","105.08","103.69","28.82K","-0.91%"
"07/02/2020","104.92","105.84","106.06","104.55","30.78K","-0.87%"
"06/02/2020","105.84","102.80","105.84","102.74","33.56K","2.57%"
"05/02/2020","103.19","102.57","103.93","102.31","34.81K","0.60%"
"04/02/2020","102.57","101.58","102.58","100.92","29.81K","1.24%"
"03/02/2020","101.31","102.40","102.45","98.58","63.45K","-1.03%"
"31/01/2020","102.36","104.09","104.53","102.22","47.49K","-1.68%"
"30/01/2020","104.11","106.28","106.28","103.12","29.83K","-2.04%"
"22/01/2020","106.28","105.59","106.28","105.21","24.74K","0.65%"
"21/01/2020","105.59","104.64","105.88","104.53","25.40K","0.91%"
"20/01/2020","104.64","103.88","105.24","103.57","22.97K","0.73%"
"17/01/2020","103.88","104.32","104.66","103.68","20.99K","-0.42%"
"16/01/2020","104.32","103.19","104.54","103.14","23.00K","1.10%"
"15/01/2020","103.19","103.36","103.46","102.62","18.81K","-0.16%"
"14/01/2020","103.36","102.30","103.48","102.14","20.42K","1.04%"
"13/01/2020","102.30","102.22","102.83","101.98","23.68K","0.08%"
"10/01/2020","102.22","101.36","102.76","101.35","32.26K","0.96%"
"09/01/2020","101.25","100.33","101.74","100.32","22.14K","0.92%"
"08/01/2020","100.33","101.46","101.75","100.07","29.01K","-1.07%"
"07/01/2020","101.42","101.23","101.63","100.95","19.28K","0.19%"
"06/01/2020","101.23","102.39","102.43","101.11","24.49K","-1.13%"
"03/01/2020","102.39","102.99","103.52","102.27","21.84K","-0.58%"
"02/01/2020","102.99","102.51","103.06","102.22","19.67K","0.47%"
