"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"31/12/2013","12.90","12.90","12.90","12.90","0.00%"
"30/12/2013","12.90","12.90","12.90","12.90","3.04%"
"27/12/2013","12.52","12.52","12.52","12.52","-1.73%"
"26/12/2013","12.74","12.74","12.74","12.74","0.00%"
"25/12/2013","12.74","12.74","12.74","12.74","0.00%"
"24/12/2013","12.74","12.74","12.74","12.74","0.00%"
"23/12/2013","12.74","12.74","12.74","12.74","-0.08%"
"20/12/2013","12.75","12.75","12.75","12.75","13.74%"
"19/12/2013","11.21","11.21","11.21","11.21","-3.69%"
"18/12/2013","11.64","11.64","11.64","11.64","-1.94%"
"17/12/2013","11.87","11.87","11.87","11.87","-0.75%"
"16/12/2013","11.96","11.96","11.96","11.96","-1.73%"
"13/12/2013","12.17","12.17","12.17","12.17","-0.73%"
"12/12/2013","12.26","12.26","12.26","12.26","0.74%"
"11/12/2013","12.17","12.17","12.17","12.17","0.00%"
"10/12/2013","12.17","12.17","12.17","12.17","-0.41%"
"09/12/2013","12.22","12.22","12.22","12.22","-3.32%"
"06/12/2013","12.64","12.64","12.64","12.64","-0.63%"
"05/12/2013","12.72","12.72","12.72","12.72","1.92%"
"04/12/2013","12.48","12.48","12.48","12.48","4.17%"
"03/12/2013","11.98","11.98","11.98","11.98","1.35%"
"02/12/2013","11.82","11.82","11.82","11.82","-0.76%"
"29/11/2013","11.91","11.91","11.91","11.91","-3.33%"
"28/11/2013","12.32","12.32","12.32","12.32","0.00%"
"27/11/2013","12.32","12.32","12.32","12.32","-3.30%"
"26/11/2013","12.74","12.74","12.74","12.74","0.08%"
"25/11/2013","12.73","12.73","12.73","12.73","-2.60%"
"22/11/2013","13.07","13.07","13.07","13.07","-1.95%"
"21/11/2013","13.33","13.33","13.33","13.33","0.08%"
"20/11/2013","13.32","13.32","13.32","13.32","-0.60%"
"19/11/2013","13.40","13.40","13.40","13.40","0.68%"
"18/11/2013","13.31","13.31","13.31","13.31","-1.92%"
"15/11/2013","13.57","13.57","13.57","13.57","-0.66%"
"14/11/2013","13.66","13.66","13.66","13.66","0.00%"
"13/11/2013","13.66","13.66","13.66","13.66","3.72%"
"12/11/2013","13.17","13.17","13.17","13.17","0.69%"
"11/11/2013","13.08","13.08","13.08","13.08","15.34%"
"08/11/2013","11.34","11.34","11.34","11.34","0.00%"
"07/11/2013","11.34","11.34","11.34","11.34","-10.64%"
"06/11/2013","12.69","12.69","12.69","12.69","37.93%"
"05/11/2013","9.20","9.20","9.20","9.20","0.00%"
"04/11/2013","9.20","9.20","9.20","9.20","-9.89%"
"01/11/2013","10.21","10.21","10.21","10.21","-4.67%"
"31/10/2013","10.71","10.71","10.71","10.71","-12.21%"
"30/10/2013","12.20","12.20","12.20","12.20","-7.51%"
"29/10/2013","13.19","13.19","13.19","13.19","-10.21%"
"28/10/2013","14.69","14.69","14.69","14.69","-6.31%"
"25/10/2013","15.68","15.68","15.68","15.68","6.81%"
"24/10/2013","14.68","14.68","14.68","14.68","7.15%"
"23/10/2013","13.70","13.70","13.70","13.70","-3.59%"
"22/10/2013","14.21","14.21","14.21","14.21","-3.33%"
"21/10/2013","14.70","14.70","14.70","14.70","0.00%"
"18/10/2013","14.70","14.70","14.70","14.70","-3.29%"
"17/10/2013","15.20","15.20","15.20","15.20","10.87%"
"16/10/2013","13.71","13.71","13.71","13.71","-6.80%"
"15/10/2013","14.71","14.71","14.71","14.71","-14.48%"
"14/10/2013","17.20","17.20","17.20","17.20","2.93%"
"11/10/2013","16.71","16.71","16.71","16.71","-5.59%"
"10/10/2013","17.70","17.70","17.70","17.70","-20.27%"
"09/10/2013","22.20","22.20","22.20","22.20","19.10%"
"08/10/2013","18.64","18.64","18.64","18.64","2.76%"
"07/10/2013","18.14","18.14","18.14","18.14","0.00%"
"04/10/2013","18.14","18.14","18.14","18.14","-7.64%"
"03/10/2013","19.64","19.64","19.64","19.64","2.56%"
"02/10/2013","19.15","19.15","19.15","19.15","0.00%"
"01/10/2013","19.15","19.15","19.15","19.15","-11.51%"
"30/09/2013","21.64","21.64","21.64","21.64","10.13%"
"27/09/2013","19.65","19.65","19.65","19.65","5.42%"
"26/09/2013","18.64","18.64","18.64","18.64","11.95%"
"25/09/2013","16.65","16.65","16.65","16.65","-5.72%"
"24/09/2013","17.66","17.66","17.66","17.66","0.06%"
"23/09/2013","17.65","17.65","17.65","17.65","12.71%"
"20/09/2013","15.66","15.66","15.66","15.66","21.78%"
"19/09/2013","12.86","12.86","12.86","12.86","-12.40%"
"18/09/2013","14.68","14.68","14.68","14.68","-6.38%"
"17/09/2013","15.68","15.68","15.68","15.68","0.00%"
"16/09/2013","15.68","15.68","15.68","15.68","-13.75%"
"13/09/2013","18.18","18.18","18.18","18.18","0.00%"
"12/09/2013","18.18","18.18","18.18","18.18","-5.21%"
"11/09/2013","19.18","19.18","19.18","19.18","0.00%"
"10/09/2013","19.18","19.18","19.18","19.18","-15.43%"
"09/09/2013","22.68","22.68","22.68","22.68","2.30%"
"06/09/2013","22.17","22.17","22.17","22.17","0.00%"
"05/09/2013","22.17","22.17","22.17","22.17","-2.21%"
"04/09/2013","22.67","22.67","22.67","22.67","4.57%"
"03/09/2013","21.68","21.68","21.68","21.68","0.05%"
"02/09/2013","21.67","21.67","21.67","21.67","-10.34%"
"30/08/2013","24.17","24.17","24.17","24.17","4.32%"
"29/08/2013","23.17","23.17","23.17","23.17","-2.15%"
"28/08/2013","23.68","23.68","23.68","23.68","-2.03%"
"27/08/2013","24.17","24.17","24.17","24.17","29.39%"
"26/08/2013","18.68","18.68","18.68","18.68","0.00%"
"23/08/2013","18.68","18.68","18.68","18.68","-9.67%"
"22/08/2013","20.68","20.68","20.68","20.68","-10.79%"
"21/08/2013","23.18","23.18","23.18","23.18","14.87%"
"20/08/2013","20.18","20.18","20.18","20.18","0.00%"
"19/08/2013","20.18","20.18","20.18","20.18","8.03%"
"16/08/2013","18.68","18.68","18.68","18.68","-0.05%"
"15/08/2013","18.69","18.69","18.69","18.69","19.12%"
"14/08/2013","15.69","15.69","15.69","15.69","-0.13%"
"13/08/2013","15.71","15.71","15.71","15.71","-8.66%"
"12/08/2013","17.20","17.20","17.20","17.20","0.00%"
"09/08/2013","17.20","17.20","17.20","17.20","-0.06%"
"08/08/2013","17.21","17.21","17.21","17.21","-2.77%"
"07/08/2013","17.70","17.70","17.70","17.70","2.85%"
"06/08/2013","17.21","17.21","17.21","17.21","-5.49%"
"05/08/2013","18.21","18.21","18.21","18.21","0.05%"
"02/08/2013","18.20","18.20","18.20","18.20","-0.05%"
"01/08/2013","18.21","18.21","18.21","18.21","-7.61%"
"31/07/2013","19.71","19.71","19.71","19.71","0.00%"
"30/07/2013","19.71","19.71","19.71","19.71","-16.84%"
"29/07/2013","23.70","23.70","23.70","23.70","2.16%"
"26/07/2013","23.20","23.20","23.20","23.20","0.00%"
"25/07/2013","23.20","23.20","23.20","23.20","12.08%"
"24/07/2013","20.70","20.70","20.70","20.70","-6.76%"
"23/07/2013","22.20","22.20","22.20","22.20","15.56%"
"22/07/2013","19.21","19.21","19.21","19.21","-9.56%"
"19/07/2013","21.24","21.24","21.24","21.24","-10.49%"
"18/07/2013","23.73","23.73","23.73","23.73","-15.91%"
"17/07/2013","28.22","28.22","28.22","28.22","-5.02%"
"16/07/2013","29.71","29.71","29.71","29.71","1.71%"
"15/07/2013","29.21","29.21","29.21","29.21","-10.67%"
"12/07/2013","32.70","32.70","32.70","32.70","15.88%"
"11/07/2013","28.22","28.22","28.22","28.22","-3.42%"
"10/07/2013","29.22","29.22","29.22","29.22","5.37%"
"09/07/2013","27.73","27.73","27.73","27.73","-11.21%"
"08/07/2013","31.23","31.23","31.23","31.23","-3.07%"
"05/07/2013","32.22","32.22","32.22","32.22","-8.47%"
"04/07/2013","35.20","35.20","35.20","35.20","-12.42%"
"03/07/2013","40.19","40.19","40.19","40.19","14.18%"
"02/07/2013","35.20","35.20","35.20","35.20","-2.74%"
"01/07/2013","36.19","36.19","36.19","36.19","-6.46%"
"28/06/2013","38.69","38.69","38.69","38.69","8.38%"
"26/06/2013","35.70","35.70","35.70","35.70","-22.66%"
"25/06/2013","46.16","46.16","46.16","46.16","-12.31%"
"24/06/2013","52.64","52.64","52.64","52.64","16.54%"
"21/06/2013","45.17","45.17","45.17","45.17","12.42%"
"20/06/2013","40.18","40.18","40.18","40.18","15.99%"
"19/06/2013","34.64","34.64","34.64","34.64","-2.83%"
"18/06/2013","35.65","35.65","35.65","35.65","5.94%"
"17/06/2013","33.65","33.65","33.65","33.65","-8.19%"
"14/06/2013","36.65","36.65","36.65","36.65","-16.00%"
"13/06/2013","43.63","43.63","43.63","43.63","0.02%"
"12/06/2013","43.62","43.62","43.62","43.62","2.32%"
"11/06/2013","42.63","42.63","42.63","42.63","11.77%"
"10/06/2013","38.14","38.14","38.14","38.14","5.52%"
"07/06/2013","36.15","36.15","36.15","36.15","-17.17%"
"06/06/2013","43.64","43.64","43.64","43.64","14.37%"
"05/06/2013","38.16","38.16","38.16","38.16","13.33%"
"04/06/2013","33.67","33.67","33.67","33.67","-12.91%"
"03/06/2013","38.66","38.66","38.66","38.66","6.88%"
"31/05/2013","36.17","36.17","36.17","36.17","9.03%"
"30/05/2013","33.17","33.17","33.17","33.17","-1.50%"
"29/05/2013","33.68","33.68","33.68","33.68","17.38%"
"28/05/2013","28.69","28.69","28.69","28.69","-17.26%"
"27/05/2013","34.68","34.68","34.68","34.68","0.00%"
"24/05/2013","34.68","34.68","34.68","34.68","34.90%"
"23/05/2013","25.71","25.71","25.71","25.71","34.31%"
"22/05/2013","19.14","19.14","19.14","19.14","-15.36%"
"21/05/2013","22.61","22.61","22.61","22.61","18.36%"
"20/05/2013","19.11","19.11","19.11","19.11","-0.53%"
"17/05/2013","19.21","19.21","19.21","19.21","-4.92%"
"16/05/2013","20.20","20.20","20.20","20.20","-2.12%"
"15/05/2013","20.64","20.64","20.64","20.64","-6.68%"
"14/05/2013","22.12","22.12","22.12","22.12","2.41%"
"13/05/2013","21.59","21.59","21.59","21.59","19.49%"
"10/05/2013","18.07","18.07","18.07","18.07","0.00%"
"09/05/2013","18.07","18.07","18.07","18.07","16.42%"
"08/05/2013","15.52","15.52","15.52","15.52","20.59%"
"07/05/2013","12.87","12.87","12.87","12.87","-7.20%"
"06/05/2013","13.87","13.87","13.87","13.87","0.14%"
"03/05/2013","13.85","13.85","13.85","13.85","-13.18%"
"02/05/2013","15.95","15.95","15.95","15.95","-19.74%"
"01/05/2013","19.88","19.88","19.88","19.88","0.08%"
"30/04/2013","19.86","19.86","19.86","19.86","-18.35%"
"29/04/2013","24.33","24.33","24.33","24.33","-12.40%"
"26/04/2013","27.77","27.77","27.77","27.77","-1.77%"
"25/04/2013","28.27","28.27","28.27","28.27","0.22%"
"24/04/2013","28.21","28.21","28.21","28.21","-6.53%"
"23/04/2013","30.18","30.18","30.18","30.18","-8.95%"
"22/04/2013","33.14","33.14","33.14","33.14","-2.79%"
"19/04/2013","34.09","34.09","34.09","34.09","-6.82%"
"18/04/2013","36.59","36.59","36.59","36.59","-12.89%"
"17/04/2013","42.00","42.00","42.00","42.00","5.04%"
"16/04/2013","39.99","39.99","39.99","39.99","1.33%"
"15/04/2013","39.47","39.47","39.47","39.47","8.35%"
"12/04/2013","36.42","36.42","36.42","36.42","15.87%"
"11/04/2013","31.43","31.43","31.43","31.43","-6.22%"
"10/04/2013","33.52","33.52","33.52","33.52","-6.86%"
"09/04/2013","35.99","35.99","35.99","35.99","0.00%"
"08/04/2013","35.99","35.99","35.99","35.99","-6.43%"
"05/04/2013","38.47","38.47","38.47","38.47","-1.27%"
"04/04/2013","38.96","38.96","38.96","38.96","-2.42%"
"03/04/2013","39.92","39.92","39.92","39.92","-10.08%"
"02/04/2013","44.40","44.40","44.40","44.40","-9.15%"
"01/04/2013","48.87","48.87","48.87","48.87","0.06%"
"29/03/2013","48.85","48.85","48.85","48.85","-1.00%"
"28/03/2013","49.34","49.34","49.34","49.34","-2.87%"
"27/03/2013","50.80","50.80","50.80","50.80","41.82%"
"26/03/2013","35.82","35.82","35.82","35.82","12.55%"
"25/03/2013","31.83","31.83","31.83","31.83","25.42%"
"22/03/2013","25.37","25.37","25.37","25.37","13.37%"
"21/03/2013","22.38","22.38","22.38","22.38","1.63%"
"20/03/2013","22.02","22.02","22.02","22.02","-4.08%"
"19/03/2013","22.96","22.96","22.96","22.96","16.95%"
"18/03/2013","19.63","19.63","19.63","19.63","11.32%"
"15/03/2013","17.63","17.63","17.63","17.63","0.00%"
"14/03/2013","17.64","17.64","17.64","17.64","-1.86%"
"13/03/2013","17.97","17.97","17.97","17.97","1.89%"
"12/03/2013","17.64","17.64","17.64","17.64","0.00%"
"11/03/2013","17.64","17.64","17.64","17.64","-3.64%"
"08/03/2013","18.30","18.30","18.30","18.30","-6.81%"
"07/03/2013","19.64","19.64","19.64","19.64","-6.34%"
"06/03/2013","20.97","20.97","20.97","20.97","-7.37%"
"05/03/2013","22.64","22.64","22.64","22.64","-10.17%"
"04/03/2013","25.20","25.20","25.20","25.20","-2.95%"
"01/03/2013","25.97","25.97","25.97","25.97","8.33%"
"28/02/2013","23.97","23.97","23.97","23.97","1.40%"
"27/02/2013","23.64","23.64","23.64","23.64","-7.80%"
"26/02/2013","25.64","25.64","25.64","25.64","28.31%"
"25/02/2013","19.98","19.98","19.98","19.98","-6.19%"
"22/02/2013","21.30","21.30","21.30","21.30","1.60%"
"21/02/2013","20.96","20.96","20.96","20.96","28.53%"
"20/02/2013","16.31","16.31","16.31","16.31","-1.98%"
"19/02/2013","16.64","16.64","16.64","16.64","36.17%"
"18/02/2013","12.22","12.22","12.22","12.22","-25.10%"
"15/02/2013","16.32","16.32","16.32","16.32","0.04%"
"14/02/2013","16.31","16.31","16.31","16.31","-3.93%"
"13/02/2013","16.98","16.98","16.98","16.98","-23.88%"
"12/02/2013","22.30","22.30","22.30","22.30","-9.47%"
"11/02/2013","24.64","24.64","24.64","24.64","-5.09%"
"08/02/2013","25.96","25.96","25.96","25.96","0.00%"
"07/02/2013","25.95","25.95","25.95","25.95","0.00%"
"06/02/2013","25.95","25.95","25.95","25.95","-1.27%"
"05/02/2013","26.29","26.29","26.29","26.29","-3.64%"
"04/02/2013","27.28","27.28","27.28","27.28","10.84%"
"01/02/2013","24.61","24.61","24.61","24.61","0.00%"
"31/01/2013","24.61","24.61","24.61","24.61","7.23%"
"30/01/2013","22.95","22.95","22.95","22.95","0.00%"
"29/01/2013","22.95","22.95","22.95","22.95","6.19%"
"28/01/2013","21.62","21.62","21.62","21.62","17.10%"
"25/01/2013","18.46","18.46","18.46","18.46","0.00%"
"24/01/2013","18.46","18.46","18.46","18.46","3.65%"
"23/01/2013","17.81","17.81","17.81","17.81","0.45%"
"22/01/2013","17.73","17.73","17.73","17.73","39.20%"
"21/01/2013","12.74","12.74","12.74","12.74","-25.12%"
"18/01/2013","17.01","17.01","17.01","17.01","0.53%"
"17/01/2013","16.92","16.92","16.92","16.92","-0.41%"
"16/01/2013","16.99","16.99","16.99","16.99","-1.68%"
"15/01/2013","17.28","17.28","17.28","17.28","9.78%"
"14/01/2013","15.74","15.74","15.74","15.74","5.75%"
"11/01/2013","14.88","14.88","14.88","14.88","0.14%"
"10/01/2013","14.86","14.86","14.86","14.86","4.61%"
"09/01/2013","14.21","14.21","14.21","14.21","-4.64%"
"08/01/2013","14.90","14.90","14.90","14.90","0.08%"
"07/01/2013","14.89","14.89","14.89","14.89","4.21%"
"04/01/2013","14.29","14.29","14.29","14.29","0.53%"
"03/01/2013","14.21","14.21","14.21","14.21","27.33%"
"02/01/2013","11.16","11.16","11.16","11.16","1.83%"
"01/01/2013","10.96","10.96","10.96","10.96","0.00%"
"31/12/2012","10.96","10.96","10.96","10.96","0.13%"
"28/12/2012","10.95","10.95","10.95","10.95","15.75%"
"27/12/2012","9.46","9.46","9.46","9.46","5.67%"
"26/12/2012","8.95","8.95","8.95","8.95","0.06%"
"25/12/2012","8.95","8.95","8.95","8.95","0.07%"
"24/12/2012","8.94","8.94","8.94","8.94","0.12%"
"21/12/2012","8.93","8.93","8.93","8.93","8.19%"
"20/12/2012","8.25","8.25","8.25","8.25","0.00%"
"19/12/2012","8.25","8.25","8.25","8.25","-5.74%"
"18/12/2012","8.76","8.76","8.76","8.76","51.87%"
"17/12/2012","5.77","5.77","5.77","5.77","9.43%"
"14/12/2012","5.27","5.27","5.27","5.27","0.00%"
"13/12/2012","5.27","5.27","5.27","5.27","10.18%"
"12/12/2012","4.78","4.78","4.78","4.78","-79.52%"
"11/12/2012","23.36","23.36","23.36","23.36","-4.13%"
"10/12/2012","24.36","24.36","24.36","24.36","1.41%"
"07/12/2012","24.03","24.03","24.03","24.03","0.03%"
"06/12/2012","24.02","24.02","24.02","24.02","-4.76%"
"05/12/2012","25.22","25.22","25.22","25.22","-12.63%"
"04/12/2012","28.87","28.87","28.87","28.87","1.20%"
"03/12/2012","28.52","28.52","28.52","28.52","4.56%"
"30/11/2012","27.28","27.28","27.28","27.28","-2.43%"
"29/11/2012","27.96","27.96","27.96","27.96","-13.91%"
"28/11/2012","32.48","32.48","32.48","32.48","1.08%"
"27/11/2012","32.13","32.13","32.13","32.13","-9.35%"
"26/11/2012","35.44","35.44","35.44","35.44","1.01%"
"23/11/2012","35.09","35.09","35.09","35.09","46.90%"
"22/11/2012","23.89","23.89","23.89","23.89","-34.35%"
"21/11/2012","36.38","36.38","36.38","36.38","-0.90%"
"20/11/2012","36.71","36.71","36.71","36.71","-6.69%"
"19/11/2012","39.34","39.34","39.34","39.34","-8.44%"
"16/11/2012","42.97","42.97","42.97","42.97","4.02%"
"15/11/2012","41.31","41.31","41.31","41.31","1.74%"
"14/11/2012","40.60","40.60","40.60","40.60","5.84%"
"13/11/2012","38.36","38.36","38.36","38.36","0.03%"
"12/11/2012","38.35","38.35","38.35","38.35","2.54%"
"09/11/2012","37.40","37.40","37.40","37.40","3.17%"
"08/11/2012","36.25","36.25","36.25","36.25","0.89%"
"07/11/2012","35.93","35.93","35.93","35.93","2.39%"
"06/11/2012","35.09","35.09","35.09","35.09","40.69%"
"05/11/2012","24.94","24.94","24.94","24.94","-28.04%"
"02/11/2012","34.66","34.66","34.66","34.66","-0.49%"
"01/11/2012","34.83","34.83","34.83","34.83","47.10%"
"31/10/2012","23.68","23.68","23.68","23.68","14.60%"
"30/10/2012","20.66","20.66","20.66","20.66","-1.81%"
"29/10/2012","21.04","21.04","21.04","21.04","-32.87%"
"26/10/2012","31.34","31.34","31.34","31.34","3.02%"
"25/10/2012","30.42","30.42","30.42","30.42","-18.00%"
"24/10/2012","37.10","37.10","37.10","37.10","-0.23%"
"23/10/2012","37.18","37.18","37.18","37.18","2.28%"
"22/10/2012","36.35","36.35","36.35","36.35","115.22%"
"19/10/2012","16.89","16.89","16.89","16.89","1.38%"
"18/10/2012","16.66","16.66","16.66","16.66","-16.33%"
"17/10/2012","19.91","19.91","19.91","19.91","-22.24%"
"16/10/2012","25.61","25.61","25.61","25.61","-1.51%"
"15/10/2012","26.00","26.00","26.00","26.00","-43.10%"
"12/10/2012","45.69","45.69","45.69","45.69","-8.97%"
"11/10/2012","50.20","50.20","50.20","50.20","-0.88%"
"10/10/2012","50.65","50.65","50.65","50.65","0.24%"
"09/10/2012","50.52","50.52","50.52","50.52","0.25%"
"08/10/2012","50.40","50.40","50.40","50.40","2.14%"
"05/10/2012","49.34","49.34","49.34","49.34","-3.86%"
"04/10/2012","51.33","51.33","51.33","51.33","-6.79%"
"03/10/2012","55.06","55.06","55.06","55.06","-6.37%"
"02/10/2012","58.81","58.81","58.81","58.81","-9.16%"
"01/10/2012","64.73","64.73","64.73","64.73","1.67%"
"28/09/2012","63.67","63.67","63.67","63.67","0.28%"
"27/09/2012","63.49","63.49","63.49","63.49","-7.12%"
"26/09/2012","68.36","68.36","68.36","68.36","12.62%"
"25/09/2012","60.70","60.70","60.70","60.70","2.86%"
"24/09/2012","59.01","59.01","59.01","59.01","3.02%"
"21/09/2012","57.28","57.28","57.28","57.28","0.00%"
"20/09/2012","57.28","57.28","57.28","57.28","16.45%"
"19/09/2012","49.19","49.19","49.19","49.19","-3.20%"
"18/09/2012","50.81","50.81","50.81","50.81","10.93%"
"17/09/2012","45.81","45.81","45.81","45.81","1.60%"
"14/09/2012","45.09","45.09","45.09","45.09","-9.95%"
"13/09/2012","50.07","50.07","50.07","50.07","2.18%"
"12/09/2012","49.00","49.00","49.00","49.00","19.66%"
"11/09/2012","40.95","40.95","40.95","40.95","-16.34%"
"10/09/2012","48.95","48.95","48.95","48.95","-0.93%"
"07/09/2012","49.41","49.41","49.41","49.41","-16.14%"
"06/09/2012","58.92","58.92","58.92","58.92","-10.78%"
"05/09/2012","66.04","66.04","66.04","66.04","-3.31%"
"04/09/2012","68.30","68.30","68.30","68.30","10.45%"
"03/09/2012","61.84","61.84","61.84","61.84","-16.16%"
"31/08/2012","73.76","73.76","73.76","73.76","2.54%"
"30/08/2012","71.93","71.93","71.93","71.93","4.61%"
"29/08/2012","68.76","68.76","68.76","68.76","-1.33%"
"28/08/2012","69.69","69.69","69.69","69.69","2.52%"
"27/08/2012","67.98","67.98","67.98","67.98","0.19%"
"24/08/2012","67.85","67.85","67.85","67.85","9.52%"
"23/08/2012","61.95","61.95","61.95","61.95","5.88%"
"22/08/2012","58.51","58.51","58.51","58.51","4.73%"
"21/08/2012","55.87","55.87","55.87","55.87","-5.55%"
"20/08/2012","59.15","59.15","59.15","59.15","-3.15%"
"17/08/2012","61.08","61.08","61.08","61.08","-3.65%"
"16/08/2012","63.39","63.39","63.39","63.39","-0.88%"
"15/08/2012","63.95","63.95","63.95","63.95","0.05%"
"14/08/2012","63.92","63.92","63.92","63.92","-3.46%"
"13/08/2012","66.21","66.21","66.21","66.21","-0.40%"
"10/08/2012","66.48","66.48","66.48","66.48","2.56%"
"09/08/2012","64.82","64.82","64.82","64.82","-1.83%"
"08/08/2012","66.03","66.03","66.03","66.03","-0.44%"
"07/08/2012","66.32","66.32","66.32","66.32","-1.37%"
"06/08/2012","67.24","67.24","67.24","67.24","-11.42%"
"03/08/2012","75.91","75.91","75.91","75.91","-6.90%"
"02/08/2012","81.54","81.54","81.54","81.54","8.92%"
"01/08/2012","74.86","74.86","74.86","74.86","-2.92%"
"31/07/2012","77.11","77.11","77.11","77.11","-4.02%"
"30/07/2012","80.34","80.34","80.34","80.34","-9.72%"
"27/07/2012","88.99","88.99","88.99","88.99","-8.21%"
"26/07/2012","96.95","96.95","96.95","96.95","-8.42%"
"25/07/2012","105.86","105.86","105.86","105.86","-2.37%"
"24/07/2012","108.43","108.43","108.43","108.43","0.37%"
"23/07/2012","108.03","108.03","108.03","108.03","6.69%"
"20/07/2012","101.26","101.26","101.26","101.26","-4.65%"
"19/07/2012","106.20","106.20","106.20","106.20","-0.26%"
"18/07/2012","106.48","106.48","106.48","106.48","-10.79%"
"17/07/2012","119.36","119.36","119.36","119.36","-0.54%"
"16/07/2012","120.01","120.01","120.01","120.01","1.72%"
"13/07/2012","117.98","117.98","117.98","117.98","-0.83%"
