"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"02/03/2020","82.36","85.22","85.51","80.09","","-2.19%"
"28/02/2020","84.20","86.72","86.72","82.53","","-3.60%"
"27/02/2020","87.34","90.86","90.86","86.13","","-4.61%"
"26/02/2020","91.56","91.20","92.32","89.05","","0.31%"
"25/02/2020","91.28","94.40","94.85","91.13","","-3.19%"
"24/02/2020","94.29","96.80","96.80","93.60","","-4.22%"
"21/02/2020","98.44","99.27","99.27","97.84","","-1.22%"
"20/02/2020","99.66","101.16","101.53","99.66","","-1.32%"
"19/02/2020","100.99","101.50","101.91","100.59","","-0.18%"
"18/02/2020","101.17","101.99","102.81","101.00","","-0.81%"
"17/02/2020","102.00","101.19","102.04","101.19","","0.81%"
"14/02/2020","101.18","101.65","101.91","101.08","","-0.40%"
"13/02/2020","101.59","101.46","101.59","99.86","","0.06%"
"12/02/2020","101.53","99.85","101.75","99.85","","1.61%"
"11/02/2020","99.92","99.32","100.18","98.91","","0.91%"
"10/02/2020","99.02","99.54","99.83","98.79","","-0.62%"
"07/02/2020","99.64","98.40","99.64","97.85","","1.16%"
"06/02/2020","98.50","96.61","98.96","96.57","","2.51%"
"05/02/2020","96.09","93.92","96.18","93.62","","2.29%"
"04/02/2020","93.94","92.11","94.37","92.11","","2.24%"
"03/02/2020","91.88","91.76","92.43","91.20","","0.54%"
"31/01/2020","91.39","93.30","93.99","91.24","","-1.92%"
"30/01/2020","93.18","93.30","93.54","92.35","","-0.76%"
"29/01/2020","93.89","93.05","94.41","93.05","","0.99%"
"28/01/2020","92.97","91.69","93.34","90.75","","1.61%"
"27/01/2020","91.50","92.43","93.00","91.15","","-1.77%"
"24/01/2020","93.15","93.65","94.89","93.02","","-0.16%"
"23/01/2020","93.30","93.73","94.68","92.68","","-0.51%"
"22/01/2020","93.78","94.45","94.60","93.40","","-0.66%"
"21/01/2020","94.40","94.61","94.85","93.74","","-0.47%"
"20/01/2020","94.85","95.62","95.62","94.75","","-0.91%"
"17/01/2020","95.72","95.84","96.45","95.53","","0.36%"
"16/01/2020","95.38","95.13","95.89","94.25","","0.32%"
"15/01/2020","95.08","96.64","96.64","94.85","","-1.64%"
"14/01/2020","96.67","96.84","96.85","95.67","","-0.10%"
"13/01/2020","96.77","97.53","97.79","96.19","","-0.74%"
"10/01/2020","97.49","98.74","98.75","97.47","","-1.11%"
"09/01/2020","98.58","98.55","99.56","98.50","","0.32%"
"08/01/2020","98.27","97.31","98.40","96.53","","0.68%"
"07/01/2020","97.61","97.55","98.30","97.17","","0.28%"
"06/01/2020","97.34","97.72","97.72","95.54","","-0.86%"
"03/01/2020","98.18","99.15","99.15","97.45","","-1.16%"
"02/01/2020","99.33","97.00","99.53","97.00","","2.71%"
"31/12/2019","96.71","96.78","96.81","96.36","","-0.07%"
"30/12/2019","96.78","97.24","97.45","96.78","","-0.45%"
"27/12/2019","97.22","97.49","98.10","97.08","","-0.44%"
"24/12/2019","97.65","97.56","97.71","97.38","","-0.11%"
"23/12/2019","97.76","98.58","98.58","97.46","","-1.00%"
"20/12/2019","98.75","98.52","98.90","98.18","","0.21%"
"19/12/2019","98.54","98.07","98.54","97.80","","0.51%"
"18/12/2019","98.04","97.62","98.16","97.31","","0.43%"
"17/12/2019","97.62","97.68","97.75","96.79","","-0.21%"
"16/12/2019","97.83","96.50","97.99","96.50","","1.72%"
"13/12/2019","96.18","97.51","98.95","96.13","","0.06%"
"12/12/2019","96.12","93.56","96.54","93.51","","2.76%"
"11/12/2019","93.54","93.23","93.99","93.07","","0.07%"
"10/12/2019","93.47","93.68","93.68","92.35","","-0.28%"
"09/12/2019","93.73","93.91","94.54","93.59","","-0.18%"
"06/12/2019","93.90","92.94","94.13","92.74","","1.21%"
"05/12/2019","92.78","92.95","94.02","92.77","","-0.11%"
"04/12/2019","92.88","90.98","92.89","90.96","","2.08%"
"03/12/2019","90.99","92.35","92.80","90.59","","-1.26%"
"02/12/2019","92.15","93.26","94.56","91.98","","-1.13%"
"29/11/2019","93.20","93.49","93.91","93.07","","-0.49%"
"28/11/2019","93.66","94.16","94.22","93.43","","-0.69%"
"27/11/2019","94.31","94.02","94.73","93.91","","0.35%"
"26/11/2019","93.98","94.62","94.83","93.78","","-0.66%"
"25/11/2019","94.60","94.56","95.41","94.41","","0.40%"
"22/11/2019","94.22","93.67","95.22","93.67","","0.69%"
"21/11/2019","93.57","92.95","93.71","92.04","","0.40%"
"20/11/2019","93.20","92.92","93.28","91.85","","-0.20%"
"19/11/2019","93.39","93.29","94.46","93.10","","0.20%"
"18/11/2019","93.20","93.64","94.42","92.40","","-0.48%"
"15/11/2019","93.65","93.41","94.01","92.84","","0.63%"
"14/11/2019","93.06","93.38","93.69","92.72","","-0.36%"
"13/11/2019","93.40","95.45","95.45","92.67","","-2.38%"
"12/11/2019","95.68","95.62","96.32","95.26","","0.39%"
"11/11/2019","95.31","95.11","95.55","94.21","","-0.06%"
"08/11/2019","95.37","96.70","96.70","95.05","","-1.43%"
"07/11/2019","96.75","94.96","96.79","94.92","","2.36%"
"06/11/2019","94.52","94.41","96.01","94.25","","0.22%"
"05/11/2019","94.31","93.17","94.65","93.17","","1.39%"
"04/11/2019","93.02","91.24","93.11","91.24","","2.49%"
"01/11/2019","90.76","89.87","90.99","89.42","","0.99%"
"31/10/2019","89.87","90.93","90.93","89.09","","-0.88%"
"30/10/2019","90.67","92.81","93.10","89.98","","-2.79%"
"29/10/2019","93.27","93.40","93.79","92.63","","-0.12%"
"28/10/2019","93.38","93.14","93.67","92.82","","0.25%"
"25/10/2019","93.15","92.91","93.30","92.21","","0.29%"
"24/10/2019","92.88","93.49","94.35","92.56","","-0.59%"
"23/10/2019","93.43","92.79","93.53","92.22","","0.28%"
"22/10/2019","93.17","93.37","93.93","92.63","","-0.22%"
"21/10/2019","93.38","91.62","93.89","91.62","","2.17%"
"18/10/2019","91.40","91.06","92.09","90.81","","0.12%"
"17/10/2019","91.29","91.76","93.41","91.21","","-0.70%"
"16/10/2019","91.93","90.95","92.55","90.01","","1.16%"
"15/10/2019","90.88","88.89","90.98","88.63","","2.63%"
"14/10/2019","88.55","88.79","88.79","87.50","","-0.53%"
"11/10/2019","89.02","85.62","89.02","85.62","","3.93%"
"10/10/2019","85.65","83.26","85.65","83.26","","3.01%"
"09/10/2019","83.15","82.87","83.72","82.58","","0.30%"
"08/10/2019","82.90","84.08","84.42","81.89","","-1.30%"
"07/10/2019","83.99","83.26","84.16","82.52","","0.71%"
"04/10/2019","83.40","83.32","83.48","82.39","","0.13%"
"03/10/2019","83.29","83.52","84.05","82.43","","-0.22%"
"02/10/2019","83.47","86.20","86.45","83.47","","-3.37%"
"01/10/2019","86.38","87.83","88.66","86.38","","-1.51%"
"30/09/2019","87.70","87.18","88.16","87.16","","0.63%"
"27/09/2019","87.15","86.28","87.50","86.02","","1.10%"
"26/09/2019","86.20","86.32","86.47","85.40","","-0.14%"
"25/09/2019","86.32","86.12","86.32","83.97","","0.03%"
"24/09/2019","86.29","87.10","87.88","86.13","","-0.79%"
"23/09/2019","86.98","89.40","89.40","86.48","","-2.76%"
"20/09/2019","89.45","88.69","89.66","88.24","","0.80%"
"19/09/2019","88.74","86.85","88.76","86.85","","2.42%"
"18/09/2019","86.64","87.00","87.47","86.64","","-0.40%"
"17/09/2019","86.99","89.00","89.00","86.80","","-2.31%"
"16/09/2019","89.05","90.21","90.21","88.43","","-1.46%"
"13/09/2019","90.37","88.05","90.42","88.05","","3.02%"
"12/09/2019","87.72","87.50","89.13","85.24","","0.24%"
"11/09/2019","87.51","87.72","89.18","86.86","","-0.21%"
"10/09/2019","87.69","86.10","88.10","85.60","","1.83%"
"09/09/2019","86.11","83.90","86.11","83.90","","2.72%"
"06/09/2019","83.83","83.89","84.72","83.24","","0.01%"
"05/09/2019","83.82","81.20","83.89","81.20","","3.35%"
"04/09/2019","81.10","80.32","81.68","80.32","","1.21%"
"03/09/2019","80.13","80.54","80.77","79.58","","-0.47%"
"02/09/2019","80.51","80.66","81.19","80.31","","-0.19%"
"30/08/2019","80.66","80.74","81.69","80.39","","-0.04%"
"29/08/2019","80.69","79.58","81.44","79.46","","1.32%"
"28/08/2019","79.64","79.66","79.92","78.99","","0.03%"
"27/08/2019","79.62","79.61","80.49","79.22","","0.01%"
"26/08/2019","79.61","78.77","80.01","78.57","","1.00%"
"23/08/2019","78.82","80.73","81.26","78.82","","-1.92%"
"22/08/2019","80.36","79.19","81.18","78.98","","1.32%"
"21/08/2019","79.31","79.08","80.06","79.08","","0.39%"
"20/08/2019","79.00","79.81","79.83","78.61","","-1.20%"
"19/08/2019","79.96","79.89","81.49","79.89","","0.15%"
"16/08/2019","79.84","77.50","79.98","76.67","","3.09%"
"15/08/2019","77.45","77.81","78.22","76.57","","-0.22%"
"14/08/2019","77.62","79.96","79.96","77.30","","-2.97%"
"13/08/2019","80.00","78.61","80.75","77.74","","1.63%"
"12/08/2019","78.72","80.85","81.25","78.72","","-2.17%"
"09/08/2019","80.47","81.63","81.70","80.23","","-2.54%"
"08/08/2019","82.57","81.09","82.94","80.91","","1.98%"
"07/08/2019","80.97","82.00","82.32","80.20","","-0.99%"
"06/08/2019","81.78","82.78","83.14","81.78","","-1.08%"
"05/08/2019","82.67","83.58","83.58","82.31","","-1.41%"
"02/08/2019","83.85","86.14","86.14","83.48","","-3.28%"
"01/08/2019","86.69","86.15","87.71","85.95","","0.56%"
"31/07/2019","86.21","86.33","87.18","86.20","","0.03%"
"30/07/2019","86.18","88.74","88.74","85.73","","-2.90%"
"29/07/2019","88.75","89.57","89.70","88.64","","-0.90%"
"26/07/2019","89.56","90.31","90.31","89.31","","-0.86%"
"25/07/2019","90.34","90.36","92.91","89.42","","0.06%"
"24/07/2019","90.29","90.35","90.42","89.22","","-0.01%"
"23/07/2019","90.30","88.61","90.61","88.61","","2.45%"
"22/07/2019","88.14","88.36","88.79","87.72","","-0.29%"
"19/07/2019","88.40","89.82","90.42","88.06","","-1.58%"
"18/07/2019","89.82","90.33","90.41","89.06","","-0.66%"
"17/07/2019","90.42","91.99","91.99","90.26","","-1.74%"
"16/07/2019","92.02","90.87","92.30","90.63","","1.33%"
"15/07/2019","90.81","90.90","91.50","90.45","","-0.04%"
"12/07/2019","90.85","90.94","91.93","90.82","","-0.02%"
"11/07/2019","90.87","90.65","91.10","89.98","","0.46%"
"10/07/2019","90.45","89.89","91.62","89.89","","0.68%"
"09/07/2019","89.84","90.60","90.60","88.98","","-0.87%"
"08/07/2019","90.63","91.98","92.61","90.01","","-1.53%"
"05/07/2019","92.04","91.70","92.90","91.00","","0.38%"
"04/07/2019","91.69","90.29","91.97","90.09","","1.53%"
"03/07/2019","90.31","88.16","90.31","87.48","","2.43%"
"02/07/2019","88.17","88.61","89.08","87.33","","-0.49%"
"01/07/2019","88.60","88.34","89.82","88.34","","0.52%"
"28/06/2019","88.14","87.49","88.25","87.49","","0.75%"
"27/06/2019","87.48","86.87","88.18","86.87","","0.75%"
"26/06/2019","86.83","85.57","87.20","85.44","","1.47%"
"25/06/2019","85.57","85.98","85.98","84.86","","-0.51%"
"24/06/2019","86.01","86.57","87.23","85.81","","-0.67%"
"21/06/2019","86.59","86.93","88.16","86.29","","-0.39%"
"20/06/2019","86.93","88.49","88.96","86.93","","-1.75%"
"19/06/2019","88.48","87.00","88.57","86.95","","1.68%"
"18/06/2019","87.02","85.70","87.20","84.57","","1.54%"
"17/06/2019","85.70","85.82","86.70","85.70","","-0.06%"
"14/06/2019","85.75","86.25","86.25","85.37","","-0.75%"
"13/06/2019","86.40","86.49","87.10","85.63","","-0.13%"
"12/06/2019","86.51","87.52","87.52","86.13","","-1.18%"
"11/06/2019","87.54","87.54","88.43","87.13","","0.01%"
"10/06/2019","87.53","86.27","87.78","86.27","","1.65%"
"07/06/2019","86.11","86.23","86.73","85.46","","-0.10%"
"06/06/2019","86.20","87.40","88.83","85.41","","-1.42%"
"05/06/2019","87.44","88.31","88.37","86.71","","-0.97%"
"04/06/2019","88.30","85.82","88.42","85.51","","2.77%"
"03/06/2019","85.92","86.33","86.33","85.09","","-0.51%"
"31/05/2019","86.36","87.65","87.65","85.69","","-1.67%"
"30/05/2019","87.83","87.47","88.55","87.45","","0.65%"
"29/05/2019","87.26","87.64","87.64","86.39","","-1.56%"
"28/05/2019","88.64","88.97","89.00","87.40","","-0.37%"
"27/05/2019","88.97","89.70","90.10","88.46","","-0.29%"
"24/05/2019","89.23","88.73","89.98","88.73","","0.45%"
"23/05/2019","88.83","90.22","90.22","88.60","","-1.65%"
"22/05/2019","90.32","91.59","91.75","89.93","","-1.42%"
"21/05/2019","91.62","91.16","91.98","90.88","","0.52%"
"20/05/2019","91.15","92.36","93.21","91.00","","-2.35%"
"17/05/2019","93.34","94.23","94.23","92.59","","-1.03%"
"16/05/2019","94.31","92.53","94.31","91.75","","1.87%"
"15/05/2019","92.58","92.98","92.98","91.26","","-0.62%"
